TC,LAT_GPS,LON_GPS,GPS_ALT,O3_TECO,CO_AERO,NO_pptV,NO2_pptV,NO,NO2,SS_ColA,CCN_ColA,SS_ColB,CCN_ColB,CNC_Conc,CO2_ppm,CH4,BC_mass,BC_number,Scatter_number,methanol_ppb,acetonitrile_ppb,acetaldehyde_ppb,acetone_ppb,isoprene_furan_ppb,mvk_macr_ppb,mek_ppb,benzene_ppb,toluene_ppb,c9_aromatics_ppb,monoterpenes_ppb
47673,-5.0720157623291,-64.3377685546875,324,18.9787445068359,136.268859863281,0,0,0,0,0.3283,456.3,0.1361,144.65,-9999,399.88,1817.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47674,-5.07106781005859,-64.3375854492188,323.375,19.0773696899414,139.303649902344,0,0,0,0,0.3283,483.92,0.1361,170.46,-9999,400.72,1817.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47675,-5.07011604309082,-64.33740234375,322.875,19.0773696899414,142.717834472656,0,0,0,0,0.3282,441.99,0.136,165.31,-9999,402.13,1817.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47676,-5.06916618347168,-64.3372497558594,322.6875,18.9787445068359,146.511291503906,0,0,0,0,0.3283,418.23,0.1361,154.75,-9999,402.69,1816.07,0,0,0,2.729,0.163,0.391,1.322,1.361,2.355,0.144,-0.072,-0.024,-0.115,-0.401
47677,-5.06821441650391,-64.3370666503906,322.4375,18.4856872558594,147.270080566406,0,0,0,0,0.3282,412.19,0.136,138.21,-9999,401.57,1815.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47678,-5.06726264953613,-64.3369140625,322.1875,18.5843124389648,140.251953125,0,0,0,0,0.3283,375.54,0.1361,144.75,-9999,400.38,1815.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47679,-5.06631088256836,-64.3367309570313,322.25,18.4856872558594,140.821105957031,0,0,0,0,0.3282,364.03,0.136,91.76,-9999,398.56,1815.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47680,-5.06535911560059,-64.3365478515625,322.4375,18.4856872558594,138.355224609375,17.82,86.18,17.82,86.18,0.3283,404.19,0.1361,154.78,-9999,398.47,1813.4,0,0,0,2.44,0.173,0.438,1.264,1.095,2.326,0.113,0.033,0.201,-0.042,-0.153
47681,-5.06440925598145,-64.3363952636719,322.375,18.4856872558594,144.045593261719,0,0,0,0,0.3282,411.23,0.1361,144.52,-9999,399.12,1814.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47682,-5.06345748901367,-64.3362121582031,322.0625,18.4856872558594,149.3564453125,0,0,0,0,0.3282,411.78,0.1361,132.87,-9999,399.46,1815.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47683,-5.06250381469727,-64.3360290527344,321.9375,18.3870620727539,147.459716796875,0,0,0,0,0.3282,432.39,0.1361,162.45,-9999,400.01,1815.36,0,0,0,2.313,0.272,0.396,1.198,0.424,2.213,-0.027,0.196,0.313,0.046,0.329
47684,-5.06155395507813,-64.3358764648438,321.875,18.5843124389648,143.286804199219,0,0,0,0,0.3282,479.56,0.1361,142.55,-9999,400.82,1816.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47685,-5.06060028076172,-64.335693359375,321.875,18.9787445068359,142.148681640625,0,0,0,0,0.3282,435.98,0.136,165.49,-9999,401.96,1816.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47686,-5.05964660644531,-64.3355407714844,321.5625,18.9787445068359,140.631286621094,0,0,0,0,0.3282,433.53,0.136,166.86,-9999,402.45,1817.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47687,-5.05869293212891,-64.3353576660156,321.4375,18.9787445068359,145.183532714844,0,0,0,0,0.3282,476.52,0.1361,173.7,-9999,400.86,1818.4,0,0,0,2.711,0.306,0.22,1.132,1.286,2.392,0.216,0.243,0.192,0.099,0.248
47688,-5.05774116516113,-64.3351745605469,321.875,18.9787445068359,142.907470703125,0,0,0,0,0.3282,475.38,0.1361,188.77,-9999,398.21,1815.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47689,-5.05678939819336,-64.3350219726563,322.75,19.570426940918,139.303649902344,0,0,0,0,0.3282,407.13,0.136,194.28,-9999,396.76,1815.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47690,-5.05583953857422,-64.3348388671875,323.75,19.4718017578125,138.165588378906,11.27,84.36,11.27,84.36,0.3283,463.39,0.1361,181.59,-9999,396.37,1814.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47691,-5.05488777160645,-64.3346862792969,324.8125,19.4718017578125,139.303649902344,0,0,0,0,0.3283,425.05,0.1361,178.03,-9999,397.88,1813.59,0,0,0,2.765,0.255,0.299,1.102,1.913,2.348,0.344,0.329,0.084,0.081,-0.082
47692,-5.0539379119873,-64.3345031738281,325.9375,19.4718017578125,143.09716796875,0,0,0,0,0.3282,426.9,0.136,175.41,-9999,399.36,1816.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47693,-5.05298614501953,-64.3343505859375,326.875,19.4718017578125,144.235229492188,0,0,0,0,0.3281,507.63,0.136,189.06,-9999,400.65,1815.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47694,-5.05203628540039,-64.3341674804688,327.25,19.3731842041016,143.476440429688,0,0,0,0,0.3281,446.11,0.136,177.33,-9999,400.95,1816.31,0,0,0,3.298,0.212,0.343,1.192,1.939,2.818,0.434,0.293,0.145,-0.072,-0.22
47695,-5.05108642578125,-64.3340148925781,328.1875,19.570426940918,139.682983398438,0,0,0,0,0.3281,474.05,0.136,177.97,-9999,401.05,1816.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47696,-5.05013656616211,-64.3338623046875,329.3125,19.4718017578125,139.872619628906,0,0,0,0,0.3281,486.52,0.136,181.07,-9999,400.31,1816.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47697,-5.0491886138916,-64.3337097167969,329.5625,18.3870620727539,140.821105957031,0,0,0,0,0.328,463.34,0.1359,192.6,-9999,398.73,1816.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47698,-5.04823875427246,-64.3335266113281,329.1875,18.5843124389648,146.511291503906,0,0,0,0,0.3281,479.93,0.136,228.06,-9999,396.44,1816.24,0,0,0,3.275,0.201,0.35,1.461,2.433,3.231,0.28,0.287,0.157,-0.082,-0.174
47699,-5.04729080200195,-64.3333740234375,329.0625,18.3870620727539,146.890625,0,0,0,0,0.3281,468.47,0.136,218.63,-9999,395.2,1814.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47700,-5.04634475708008,-64.3332214355469,329.0625,18.4856872558594,143.666137695313,7.18,66.64,7.18,66.64,0.3281,455.04,0.136,222.27,-9999,394.24,1814.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47701,-5.04539680480957,-64.3330383300781,329,18.3870620727539,145.942321777344,0,0,0,0,0.3282,420.32,0.1361,184.26,-9999,393.92,1814.39,0,0,0,2.455,0.158,0.119,1.166,2.977,2.268,0.177,0.178,0.205,-0.095,-0.036
47702,-5.04444885253906,-64.3328857421875,328.9375,18.4856872558594,145.56298828125,0,0,0,0,0.3282,423.61,0.136,213.68,-9999,394.02,1814.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47703,-5.04350090026855,-64.3327026367188,328.25,18.4856872558594,146.700927734375,0,0,0,0,0.328,450.74,0.136,197.01,-9999,394.73,1813.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47704,-5.04255485534668,-64.3325500488281,327.5625,18.4856872558594,144.80419921875,0,0,0,0,0.3281,469.19,0.136,235.19,-9999,395.62,1813.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47705,-5.04160690307617,-64.3323974609375,327.6875,20.0634918212891,142.338500976563,0,0,0,0,0.3281,436.3,0.136,249.05,-9999,395.66,1814.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47706,-5.04065895080566,-64.3322143554688,327.875,19.9648666381836,141.0107421875,0,0,0,0,0.3282,475.5,0.1361,199.95,-9999,396.51,1814.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47707,-5.03970909118652,-64.3320617675781,327.75,20.0634918212891,142.907470703125,0,0,0,0,0.3281,413.08,0.136,178.63,-9999,397.47,1815.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47708,-5.03875732421875,-64.3319091796875,327.5625,19.9648666381836,145.183532714844,0,0,0,0,0.3281,443.85,0.136,211.41,-9999,396.81,1813.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47709,-5.03780937194824,-64.3317565917969,327.8125,19.9648666381836,143.09716796875,0,0,0,0,0.328,459.11,0.1359,184.59,-9999,396,1812.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47710,-5.03685760498047,-64.3315734863281,327.8125,19.9648666381836,142.717834472656,10.73,83.09,10.73,83.09,0.3281,433.04,0.136,200.65,-9999,395.22,1812.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47711,-5.03590774536133,-64.3314208984375,327.5,19.9648666381836,137.786254882813,0,0,0,0,0.328,464.22,0.1359,211.95,-9999,395.41,1813.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47712,-5.03495788574219,-64.3312683105469,327.25,20.0634918212891,140.821105957031,0,0,0,0,0.3282,375.68,0.1361,184.25,-9999,395.24,1813.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47713,-5.03400802612305,-64.3311157226563,327.125,19.9648666381836,143.286804199219,0,0,0,0,0.3282,475.06,0.136,209.92,-9999,395.15,1813.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47714,-5.03305816650391,-64.3309326171875,327,19.9648666381836,146.700927734375,0,0,0,0,0.3282,482.74,0.1361,224.75,-9999,394.26,1814.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47715,-5.03210639953613,-64.3307800292969,326.8125,19.9648666381836,149.166809082031,0,0,0,0,0.3283,559.83,0.1361,239.21,-9999,394.26,1813.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47716,-5.03115653991699,-64.3306274414063,326.5,20.0634918212891,142.717834472656,0,0,0,0,0.3283,512.61,0.1361,225.55,-9999,393.95,1810.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47717,-5.03020477294922,-64.3304748535156,326.1875,19.9648666381836,141.959045410156,0,0,0,0,0.3283,513.76,0.1361,214.16,-9999,396.36,1813.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47718,-5.02925300598145,-64.330322265625,325.875,19.9648666381836,141.390075683594,0,0,0,0,0.3282,457.08,0.136,216.9,-9999,397.23,1814.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47719,-5.02829933166504,-64.3301696777344,325.5625,20.0634918212891,142.338500976563,0,0,0,0,0.3282,458.89,0.136,218.5,-9999,399.78,1816.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47720,-5.02734565734863,-64.3300170898438,325.1875,19.9648666381836,141.959045410156,18.09,111.18,18.09,111.18,0.3282,433.2,0.1361,202.82,-9999,400.1,1816.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47721,-5.02639007568359,-64.3298645019531,324.375,19.3731842041016,141.769409179688,0,0,0,0,0.3281,431.32,0.136,191.56,-9999,400.43,1816.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47722,-5.02543449401855,-64.3297119140625,322.6875,19.4718017578125,138.924194335938,0,0,0,0,0.328,482.06,0.1359,204.91,-9999,401.58,1817.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47723,-5.02447700500488,-64.3295593261719,321.375,19.4718017578125,135.320373535156,0,0,0,0,0.328,439.06,0.1359,169.6,-9999,403.84,1820.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47724,-5.02352142333984,-64.3294372558594,320.375,19.4718017578125,137.786254882813,0,0,0,0,0.3281,540.91,0.136,248.89,-9999,403.68,1818.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47725,-5.02256393432617,-64.3292846679688,319.8125,18.9787445068359,137.027465820313,0,0,0,0,0.3281,437.75,0.136,228.71,-9999,401.53,1817.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47726,-5.02160453796387,-64.3291320800781,318.875,18.9787445068359,137.975891113281,0,0,0,0,0.3282,458.68,0.136,234.28,-9999,399.6,1815.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47727,-5.02064514160156,-64.3289794921875,317.1875,18.8801193237305,140.251953125,0,0,0,0,0.3282,485.35,0.1361,212.58,-9999,399.06,1814.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47728,-5.01968383789063,-64.3288269042969,316.125,18.8801193237305,139.872619628906,0,0,0,0,0.3283,496.42,0.1361,212.44,-9999,399.56,1815.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47729,-5.01872253417969,-64.3287048339844,315.375,17.9926300048828,139.303649902344,0,0,0,0,0.3282,492.25,0.1361,201.25,-9999,399.74,1816.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47730,-5.01775932312012,-64.3285522460938,314.5,17.8940048217773,141.769409179688,17.36,107.36,17.36,107.36,0.3282,500.37,0.136,214.84,-9999,399.69,1817.53,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47731,-5.01679801940918,-64.3283996582031,314.125,17.8940048217773,144.80419921875,0,0,0,0,0.3282,446.06,0.1361,230.5,-9999,399.59,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47732,-5.01583862304688,-64.3282470703125,314.4375,17.9926300048828,140.251953125,0,0,0,0,0.3284,461.45,0.1362,195.26,-9999,399,1817.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47733,-5.01487922668457,-64.3280944824219,315.0625,17.9926300048828,138.165588378906,0,0,0,0,0.3283,425.48,0.1361,148.08,-9999,399.34,1816.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47734,-5.01392364501953,-64.3279418945313,316.375,17.9926300048828,145.56298828125,0,0,0,0,0.3283,402.89,0.1361,155.39,-9999,398.92,1816.12,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47735,-5.01296806335449,-64.3277587890625,317.6875,17.9926300048828,142.717834472656,0,0,0,0,0.3282,362.12,0.136,160.28,-9999,398.91,1815.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47736,-5.01201629638672,-64.3276062011719,319.75,17.9926300048828,144.614562988281,0,0,0,0,0.3283,384.28,0.1361,185.43,-9999,400.55,1814.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47737,-5.01106643676758,-64.3274230957031,321.4375,18.3870620727539,146.511291503906,0,0,0,0,0.3282,368.67,0.136,152.29,-9999,401.86,1819.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47738,-5.01011848449707,-64.3272399902344,322.3125,18.4856872558594,144.614562988281,0,0,0,0,0.3282,400.29,0.1361,159.13,-9999,402.2,1817.01,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47739,-5.0091724395752,-64.3270568847656,323.125,18.3870620727539,140.821105957031,0,0,0,0,0.3279,335.7,0.1359,158.58,-9999,399.18,1814.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47740,-5.00822830200195,-64.3268737792969,323.9375,18.4856872558594,137.027465820313,17.82,89.09,17.82,89.09,0.328,373.46,0.1359,139.35,-9999,396.43,1813.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47741,-5.00728225708008,-64.3266906738281,324.5625,18.4856872558594,143.855895996094,0,0,0,0,0.328,395.84,0.1359,231.57,-9999,399.25,1815.41,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47742,-5.00634002685547,-64.3265075683594,324.9375,18.4856872558594,152.20166015625,0,0,0,0,0.328,457.77,0.1359,219.85,-9999,400.96,1816.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47743,-5.00539588928223,-64.3262939453125,325.1875,18.3870620727539,145.373229980469,0,0,0,0,0.3279,457.84,0.1359,210.96,-9999,402.32,1819.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47744,-5.00445175170898,-64.3261108398438,325.0625,18.4856872558594,140.441650390625,0,0,0,0,0.3281,429.48,0.136,236.12,-9999,400.35,1816.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47745,-5.00350761413574,-64.325927734375,324.625,17.9926300048828,139.493347167969,0,0,0,0,0.328,451.46,0.1359,255.67,-9999,396.66,1815.92,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47746,-5.00256538391113,-64.3257141113281,324.8125,17.9926300048828,138.734558105469,0,0,0,0,0.328,420.21,0.1359,199.21,-9999,394.44,1812.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47747,-5.00162506103516,-64.3255310058594,325.3125,17.9926300048828,137.975891113281,0,0,0,0,0.3281,420.01,0.136,179.07,-9999,394.74,1813.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47748,-5.00068283081055,-64.3253479003906,326.0625,18.1898727416992,142.148681640625,0,0,0,0,0.3281,399.59,0.136,180,-9999,397.68,1815.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47749,-4.99974250793457,-64.3251342773438,326.5625,19.570426940918,144.235229492188,0,0,0,0,0.3281,418.94,0.136,260.72,-9999,400.15,1815.96,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47750,-4.99880409240723,-64.324951171875,327.25,19.4718017578125,141.959045410156,16.36,81.36,16.36,81.36,0.3281,408.32,0.136,187.91,-9999,399.26,1815.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47751,-4.99786567687988,-64.3247680664063,327.875,19.570426940918,139.872619628906,0,0,0,0,0.3283,364.15,0.1361,187.83,-9999,397.1,1814.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47752,-4.99692726135254,-64.3245544433594,328.625,19.4718017578125,147.839050292969,0,0,0,0,0.3279,340.11,0.1359,163.68,-9999,396.24,1813.1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47753,-4.9959888458252,-64.3243713378906,329.125,20.0634918212891,153.529357910156,0,0,0,0,0.3281,392.1,0.136,142.76,-9999,397.08,1814.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47754,-4.99505043029785,-64.3241577148438,329.125,19.9648666381836,145.752624511719,0,0,0,0,0.328,412.04,0.1359,177.06,-9999,399.97,1817.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47755,-4.99411010742188,-64.323974609375,329.3125,20.0634918212891,138.165588378906,0,0,0,0,0.3281,443.58,0.136,207.44,-9999,402.07,1818.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47756,-4.99317169189453,-64.3237609863281,329.5625,19.8662414550781,139.113891601563,0,0,0,0,0.328,392.61,0.1359,188.67,-9999,399.89,1817.23,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47757,-4.99223136901855,-64.3235778808594,330.25,19.0773696899414,140.631286621094,0,0,0,0,0.3281,401.15,0.136,179.71,-9999,397.05,1813.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47758,-4.99129295349121,-64.3233947753906,330.9375,18.9787445068359,146.890625,0,0,0,0,0.3282,393.11,0.136,156.76,-9999,395.13,1815.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47759,-4.99035453796387,-64.3231811523438,331.1875,18.9787445068359,149.3564453125,0,0,0,0,0.3283,412.27,0.1361,152.18,-9999,394.64,1816.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47760,-4.98941612243652,-64.322998046875,331.4375,18.8801193237305,150.873901367188,3,48,3,48,0.3283,444.48,0.1361,182.53,-9999,394.18,1816.89,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47761,-4.98847961425781,-64.3227844238281,331.8125,18.4856872558594,149.546142578125,0,0,0,0,0.3282,456.57,0.1361,175.64,-9999,393.57,1814.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47762,-4.9875431060791,-64.3226013183594,331.8125,18.3870620727539,145.183532714844,0,0,0,0,0.3283,522,0.1361,190.38,-9999,394.56,1814.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47763,-4.98660469055176,-64.3223876953125,331.8125,18.4856872558594,144.80419921875,0,0,0,0,0.3281,428.37,0.136,184.47,-9999,394.6,1818.18,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47764,-4.98566818237305,-64.3221740722656,331.8125,18.4856872558594,148.218383789063,0,0,0,0,0.3282,416.93,0.1361,161.89,-9999,393.93,1819.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47765,-4.98473167419434,-64.3219909667969,331.625,18.9787445068359,145.942321777344,0,0,0,0,0.3281,364.47,0.136,212.62,-9999,394.01,1817.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47766,-4.98379516601563,-64.32177734375,331.6875,18.9787445068359,146.511291503906,0,0,0,0,0.3282,490.02,0.1361,177.53,-9999,394.09,1816.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47767,-4.98286056518555,-64.3215942382813,331.5625,18.9787445068359,150.684204101563,0,0,0,0,0.3282,435.51,0.1361,245.43,-9999,394.23,1816.38,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47768,-4.98192596435547,-64.3213806152344,331.5625,18.8801193237305,147.6494140625,0,0,0,0,0.3282,466.82,0.1361,221.61,-9999,393.57,1817.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47769,-4.98098945617676,-64.3211975097656,331.5,18.9787445068359,151.44287109375,0,0,0,0,0.3282,443.58,0.1361,193.71,-9999,393.93,1816.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47770,-4.98005294799805,-64.3209838867188,331.5625,19.0773696899414,151.063537597656,-9999,-9999,-9999,-9999,0.3281,374.16,0.136,178.51,-9999,396.07,1815.78,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47771,-4.97911834716797,-64.32080078125,331.4375,18.8801193237305,147.6494140625,0,0,0,0,0.328,444.11,0.1359,186.08,-9999,398.73,1816.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47772,-4.97818183898926,-64.3205871582031,331.3125,18.9787445068359,141.579711914063,0,0,0,0,0.3281,427.59,0.136,256.08,-9999,399.32,1817.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47773,-4.97724723815918,-64.3204040527344,331.5,18.9787445068359,140.251953125,0,0,0,0,0.3282,469.06,0.136,200.18,-9999,397.77,1817.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47774,-4.9763126373291,-64.3202209472656,331.5625,18.8801193237305,142.338500976563,0,0,0,0,0.328,471.07,0.136,276.26,-9999,396.04,1817.88,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47775,-4.97537612915039,-64.3200073242188,331.5625,18.9787445068359,147.839050292969,0,0,0,0,0.3281,536.74,0.136,243.34,-9999,395.25,1817.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47776,-4.97444152832031,-64.3197937011719,331.25,18.8801193237305,149.735778808594,0,0,0,0,0.3281,577.18,0.136,264.32,-9999,394.67,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47777,-4.97350692749023,-64.3196105957031,331,18.4856872558594,147.080383300781,0,0,0,0,0.3282,644.05,0.1361,272.5,-9999,394.35,1817.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47778,-4.97257423400879,-64.3193969726563,331,18.4856872558594,146.321655273438,0,0,0,0,0.3281,517.32,0.136,271.74,-9999,394.92,1818.87,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47779,-4.97163963317871,-64.3192138671875,330.9375,18.3870620727539,148.218383789063,0,0,0,0,0.3282,524.77,0.1361,223.01,-9999,395.4,1818.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47780,-4.97070693969727,-64.3190002441406,330.6875,18.3870620727539,149.166809082031,-9999,-9999,-9999,-9999,0.3281,607.36,0.136,276.95,-9999,396.08,1817.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47781,-4.96977233886719,-64.3188171386719,330.125,17.8940048217773,149.3564453125,0,0,0,0,0.3281,522.22,0.136,264.43,-9999,396.14,1816.78,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47782,-4.96883583068848,-64.318603515625,330.125,17.8940048217773,148.408020019531,0,0,0,0,0.3281,525.89,0.136,271.15,-9999,395.86,1819.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47783,-4.9679012298584,-64.3183898925781,329.875,17.8940048217773,141.769409179688,0,0,0,0,0.3281,513.19,0.136,235.26,-9999,396.06,1818.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47784,-4.96696472167969,-64.3182067871094,329.0625,18.0912551879883,143.09716796875,0,0,0,0,0.3281,525.15,0.136,251.87,-9999,396.84,1817.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47785,-4.96602630615234,-64.3179931640625,328.4375,18.9787445068359,147.839050292969,0,0,0,0,0.3282,503.04,0.136,216.43,-9999,396.87,1816.7,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47786,-4.965087890625,-64.3178100585938,327.9375,18.9787445068359,149.3564453125,0,0,0,0,0.3281,449.43,0.136,245.31,-9999,397.92,1816.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47787,-4.96414566040039,-64.3175964355469,327.25,18.9787445068359,143.855895996094,0,0,0,0,0.3282,488.49,0.136,213.53,-9999,400.28,1818.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47788,-4.96320343017578,-64.3174133300781,326.625,18.8801193237305,139.113891601563,0,0,0,0,0.3282,455.07,0.136,173.11,-9999,401.09,1818.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47789,-4.96225929260254,-64.3172302246094,326.0625,18.9787445068359,139.113891601563,0,0,0,0,0.3282,466.51,0.1361,225.38,-9999,400.92,1818.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47790,-4.9613151550293,-64.3170166015625,326.0625,18.9787445068359,142.907470703125,8,74.38,8,74.38,0.3281,532.33,0.136,210.75,-9999,399.24,1818.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47791,-4.96037292480469,-64.3168334960938,326.5,18.9787445068359,143.286804199219,0,0,0,0,0.3282,522.91,0.136,245.15,-9999,398.46,1818.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47792,-4.95942878723145,-64.316650390625,326.9375,18.7815628051758,145.183532714844,0,0,0,0,0.3283,503.72,0.1361,211.39,-9999,399.21,1819.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47793,-4.95848846435547,-64.3164672851563,329.25,17.4009475708008,144.045593261719,0,0,0,0,0.3281,504.2,0.136,231.83,-9999,398.96,1819.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47794,-4.95755004882813,-64.3162536621094,333.125,17.3023834228516,143.286804199219,0,0,0,0,0.3281,569.08,0.136,239.27,-9999,398.62,1821.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47795,-4.95661544799805,-64.3160705566406,337.75,17.4009475708008,139.872619628906,0,0,0,0,0.3282,527.37,0.136,231.14,-9999,398.24,1822.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
